date,visiting_team,visiting_league,home_team,home_league,time
20180329,CHN,NL,MIA,NL,d
20180329,PIT,NL,DET,AL,d
20180329,SLN,NL,NYN,NL,d
20180329,MIN,AL,BAL,AL,d
20180329,HOU,AL,TEX,AL,d
20180329,NYA,AL,TOR,AL,d
20180329,BOS,AL,TBA,AL,d
20180329,ANA,AL,OAK,AL,d
20180329,MIL,NL,SDN,NL,d
20180329,PHI,NL,ATL,NL,d
20180329,WAS,NL,CIN,NL,d
20180329,CHA,AL,KCA,AL,d
20180329,SFN,NL,LAN,NL,d
20180329,CLE,AL,SEA,AL,n
20180329,COL,NL,ARI,NL,n
20180330,NYA,AL,TOR,AL,n
20180330,BOS,AL,TBA,AL,n
20180330,CHN,NL,MIA,NL,n
20180330,PHI,NL,ATL,NL,n
20180330,HOU,AL,TEX,AL,n
20180330,COL,NL,ARI,NL,n
20180330,ANA,AL,OAK,AL,n
20180330,MIL,NL,SDN,NL,n
20180330,SFN,NL,LAN,NL,n
20180331,PIT,NL,DET,AL,d
20180331,SLN,NL,NYN,NL,d
20180331,WAS,NL,CIN,NL,d
20180331,ANA,AL,OAK,AL,d
20180331,HOU,AL,TEX,AL,d
20180331,NYA,AL,TOR,AL,d
20180331,CLE,AL,SEA,AL,d
20180331,BOS,AL,TBA,AL,n
20180331,MIN,AL,BAL,AL,n
20180331,CHN,NL,MIA,NL,n
20180331,PHI,NL,ATL,NL,n
20180331,CHA,AL,KCA,AL,n
20180331,COL,NL,ARI,NL,n
20180331,MIL,NL,SDN,NL,n
20180331,SFN,NL,LAN,NL,n
20180401,MIN,AL,BAL,AL,d
20180401,NYA,AL,TOR,AL,d
20180401,BOS,AL,TBA,AL,d
20180401,CHN,NL,MIA,NL,d
20180401,PIT,NL,DET,AL,d
20180401,SLN,NL,NYN,NL,d
20180401,CHA,AL,KCA,AL,d
20180401,HOU,AL,TEX,AL,d
20180401,ANA,AL,OAK,AL,d
20180401,CLE,AL,SEA,AL,d
20180401,WAS,NL,CIN,NL,d
20180401,SFN,NL,LAN,NL,n
20180402,MIN,AL,PIT,NL,d
20180402,TBA,AL,NYA,AL,d
20180402,KCA,AL,DET,AL,d
20180402,SLN,NL,MIL,NL,d
20180402,CHN,NL,CIN,NL,d
20180402,CHA,AL,TOR,AL,n
20180402,BAL,AL,HOU,AL,n
20180402,BOS,AL,MIA,NL,n
20180402,PHI,NL,NYN,NL,n
20180402,WAS,NL,ATL,NL,n
20180402,LAN,NL,ARI,NL,n
20180402,TEX,AL,OAK,AL,n
20180402,CLE,AL,ANA,AL,n
20180402,COL,NL,SDN,NL,n
20180403,KCA,AL,DET,AL,d
20180403,SEA,AL,SFN,NL,d
20180403,BOS,AL,MIA,NL,n
20180403,CHN,NL,CIN,NL,n
20180403,CHA,AL,TOR,AL,n
20180403,PHI,NL,NYN,NL,n
20180403,WAS,NL,ATL,NL,n
20180403,SLN,NL,MIL,NL,n
20180403,BAL,AL,HOU,AL,n
20180403,LAN,NL,ARI,NL,n
20180403,TEX,AL,OAK,AL,n
20180403,CLE,AL,ANA,AL,n
20180403,COL,NL,SDN,NL,n
20180404,WAS,NL,ATL,NL,d
20180404,TBA,AL,NYA,AL,d
20180404,KCA,AL,DET,AL,d
20180404,PHI,NL,NYN,NL,d
20180404,BAL,AL,HOU,AL,d
20180404,LAN,NL,ARI,NL,d
20180404,CLE,AL,ANA,AL,d
20180404,MIN,AL,PIT,NL,n
20180404,CHA,AL,TOR,AL,n
20180404,SEA,AL,SFN,NL,d
20180404,SLN,NL,MIL,NL,n
20180404,TEX,AL,OAK,AL,n
20180404,COL,NL,SDN,NL,n
20180405,NYN,NL,WAS,NL,d
20180405,TBA,AL,BOS,AL,d
20180405,MIA,NL,PHI,NL,d
20180405,TEX,AL,OAK,AL,d
20180405,COL,NL,SDN,NL,d
20180405,DET,AL,CHA,AL,d
20180405,SEA,AL,MIN,AL,d
20180405,BAL,AL,NYA,AL,n
20180405,CIN,NL,PIT,NL,n
20180405,ARI,NL,SLN,NL,n
20180405,CHN,NL,MIL,NL,n
20180406,ATL,NL,COL,NL,d
20180406,KCA,AL,CLE,AL,d
20180406,BAL,AL,NYA,AL,n
20180406,CIN,NL,PIT,NL,n
20180406,TOR,AL,TEX,AL,n
20180406,CHN,NL,MIL,NL,n
20180406,SDN,NL,HOU,AL,n
20180406,OAK,AL,ANA,AL,n
20180406,LAN,NL,SFN,NL,n
20180407,BAL,AL,NYA,AL,d
20180407,NYN,NL,WAS,NL,d
20180407,TBA,AL,BOS,AL,d
20180407,DET,AL,CHA,AL,d
20180407,SEA,AL,MIN,AL,d
20180407,ARI,NL,SLN,NL,d
20180407,CHN,NL,MIL,NL,d
20180407,LAN,NL,SFN,NL,d
20180407,KCA,AL,CLE,AL,d
20180407,MIA,NL,PHI,NL,n
20180407,CIN,NL,PIT,NL,n
20180407,SDN,NL,HOU,AL,n
20180407,TOR,AL,TEX,AL,n
20180407,ATL,NL,COL,NL,n
20180407,OAK,AL,ANA,AL,n
20180408,BAL,AL,NYA,AL,d
20180408,TBA,AL,BOS,AL,d
20180408,KCA,AL,CLE,AL,d
20180408,CIN,NL,PIT,NL,d
20180408,MIA,NL,PHI,NL,d
20180408,CHN,NL,MIL,NL,d
20180408,DET,AL,CHA,AL,d
20180408,SDN,NL,HOU,AL,d
20180408,SEA,AL,MIN,AL,d
20180408,ARI,NL,SLN,NL,d
20180408,TOR,AL,TEX,AL,d
20180408,ATL,NL,COL,NL,d
20180408,LAN,NL,SFN,NL,d
20180408,OAK,AL,ANA,AL,d
20180408,NYN,NL,WAS,NL,n
20180409,PIT,NL,CHN,NL,d
20180409,DET,AL,CLE,AL,n
20180409,ATL,NL,WAS,NL,n
20180409,CIN,NL,PHI,NL,n
20180409,MIL,NL,SLN,NL,n
20180409,TOR,AL,BAL,AL,n
20180409,NYN,NL,MIA,NL,n
20180409,ANA,AL,TEX,AL,n
20180409,HOU,AL,MIN,AL,n
20180409,TBA,AL,CHA,AL,n
20180409,SEA,AL,KCA,AL,n
20180409,SDN,NL,COL,NL,n
20180409,ARI,NL,SFN,NL,n
20180410,TBA,AL,CHA,AL,d
20180410,DET,AL,CLE,AL,n
20180410,ATL,NL,WAS,NL,n
20180410,CIN,NL,PHI,NL,n
20180410,TOR,AL,BAL,AL,n
20180410,NYA,AL,BOS,AL,n
20180410,NYN,NL,MIA,NL,n
20180410,ANA,AL,TEX,AL,n
20180410,HOU,AL,MIN,AL,n
20180410,MIL,NL,SLN,NL,n
20180410,SEA,AL,KCA,AL,n
20180410,SDN,NL,COL,NL,n
20180410,OAK,AL,LAN,NL,n
20180410,ARI,NL,SFN,NL,n
20180411,ATL,NL,WAS,NL,d
20180411,HOU,AL,MIN,AL,d
20180411,MIL,NL,SLN,NL,d
20180411,TBA,AL,CHA,AL,d
20180411,SEA,AL,KCA,AL,d
20180411,SDN,NL,COL,NL,d
20180411,ARI,NL,SFN,NL,d
20180411,DET,AL,CLE,AL,n
20180411,CIN,NL,PHI,NL,n
20180411,TOR,AL,BAL,AL,n
20180411,NYA,AL,BOS,AL,n
20180411,NYN,NL,MIA,NL,n
20180411,ANA,AL,TEX,AL,n
20180411,PIT,NL,CHN,NL,n
20180411,OAK,AL,LAN,NL,n
20180412,PIT,NL,CHN,NL,d
20180412,DET,AL,CLE,AL,n
20180412,SLN,NL,CIN,NL,n
20180412,COL,NL,WAS,NL,n
20180412,NYA,AL,BOS,AL,n
20180412,CHA,AL,MIN,AL,n
20180412,ANA,AL,KCA,AL,n
20180412,SFN,NL,SDN,NL,n
20180413,ATL,NL,CHN,NL,d
20180413,SLN,NL,CIN,NL,n
20180413,COL,NL,WAS,NL,n
20180413,BAL,AL,BOS,AL,n
20180413,MIL,NL,NYN,NL,n
20180413,NYA,AL,DET,AL,n
20180413,PHI,NL,TBA,AL,n
20180413,PIT,NL,MIA,NL,n
20180413,TOR,AL,CLE,AL,n
20180413,CHA,AL,MIN,AL,n
20180413,TEX,AL,HOU,AL,n
20180413,ANA,AL,KCA,AL,n
20180413,ARI,NL,LAN,NL,n
20180413,OAK,AL,SEA,AL,n
20180413,SFN,NL,SDN,NL,n
20180414,BAL,AL,BOS,AL,d
20180414,COL,NL,WAS,NL,d
20180414,NYA,AL,DET,AL,d
20180414,SLN,NL,CIN,NL,d
20180414,CHA,AL,MIN,AL,d
20180414,ATL,NL,CHN,NL,d
20180414,TEX,AL,HOU,AL,d
20180414,TOR,AL,CLE,AL,d
20180414,PHI,NL,TBA,AL,n
20180414,MIL,NL,NYN,NL,n
20180414,PIT,NL,MIA,NL,n
20180414,ANA,AL,KCA,AL,n
20180414,SFN,NL,SDN,NL,n
20180414,ARI,NL,LAN,NL,n
20180414,OAK,AL,SEA,AL,n
20180415,BAL,AL,BOS,AL,d
20180415,MIL,NL,NYN,NL,d
20180415,NYA,AL,DET,AL,d
20180415,PHI,NL,TBA,AL,d
20180415,PIT,NL,MIA,NL,d
20180415,SLN,NL,CIN,NL,d
20180415,TOR,AL,CLE,AL,d
20180415,COL,NL,WAS,NL,d
20180415,CHA,AL,MIN,AL,d
20180415,ANA,AL,KCA,AL,d
20180415,ATL,NL,CHN,NL,d
20180415,ARI,NL,LAN,NL,d
20180415,OAK,AL,SEA,AL,d
20180415,SFN,NL,SDN,NL,d
20180415,TEX,AL,HOU,AL,n
20180416,BAL,AL,BOS,AL,d
20180416,MIA,NL,NYA,AL,n
20180416,COL,NL,PIT,NL,n
20180416,SLN,NL,CHN,NL,n
20180416,KCA,AL,TOR,AL,n
20180416,TEX,AL,TBA,AL,n
20180416,WAS,NL,NYN,NL,n
20180416,PHI,NL,ATL,NL,n
20180416,CIN,NL,MIL,NL,n
20180416,CHA,AL,OAK,AL,n
20180416,HOU,AL,SEA,AL,n
20180416,LAN,NL,SDN,NL,n
20180417,MIA,NL,NYA,AL,n
20180417,BAL,AL,DET,AL,n
20180417,COL,NL,PIT,NL,n
20180417,KCA,AL,TOR,AL,n
20180417,CLE,AL,MIN,AL,n
20180417,TEX,AL,TBA,AL,n
20180417,WAS,NL,NYN,NL,n
20180417,PHI,NL,ATL,NL,n
20180417,CIN,NL,MIL,NL,n
20180417,SLN,NL,CHN,NL,n
20180417,SFN,NL,ARI,NL,n
20180417,CHA,AL,OAK,AL,n
20180417,BOS,AL,ANA,AL,n
20180417,HOU,AL,SEA,AL,n
20180417,LAN,NL,SDN,NL,n
20180418,COL,NL,PIT,NL,d
20180418,TEX,AL,TBA,AL,d
20180418,CIN,NL,MIL,NL,d
20180418,SLN,NL,CHN,NL,d
20180418,CHA,AL,OAK,AL,d
20180418,KCA,AL,TOR,AL,d
20180418,BAL,AL,DET,AL,n
20180418,CLE,AL,MIN,AL,n
20180418,WAS,NL,NYN,NL,n
20180418,PHI,NL,ATL,NL,n
20180418,SFN,NL,ARI,NL,n
20180418,BOS,AL,ANA,AL,n
20180418,HOU,AL,SEA,AL,n
20180418,LAN,NL,SDN,NL,n
20180419,BAL,AL,DET,AL,d
20180419,HOU,AL,SEA,AL,d
20180419,TOR,AL,NYA,AL,n
20180419,PIT,NL,PHI,NL,n
20180419,NYN,NL,ATL,NL,n
20180419,MIA,NL,MIL,NL,n
20180419,SFN,NL,ARI,NL,n
20180419,BOS,AL,ANA,AL,n
20180420,CLE,AL,BAL,AL,n
20180420,PIT,NL,PHI,NL,n
20180420,TOR,AL,NYA,AL,n
20180420,KCA,AL,DET,AL,n
20180420,MIN,AL,TBA,AL,n
20180420,NYN,NL,ATL,NL,n
20180420,SEA,AL,TEX,AL,n
20180420,HOU,AL,CHA,AL,n
20180420,MIA,NL,MIL,NL,n
20180420,CIN,NL,SLN,NL,n
20180420,CHN,NL,COL,NL,n
20180420,SDN,NL,ARI,NL,n
20180420,BOS,AL,OAK,AL,n
20180420,SFN,NL,ANA,AL,n
20180420,WAS,NL,LAN,NL,n
20180421,TOR,AL,NYA,AL,d
20180421,KCA,AL,DET,AL,d
20180421,CIN,NL,SLN,NL,d
20180421,CLE,AL,BAL,AL,d
20180421,PIT,NL,PHI,NL,d
20180421,MIN,AL,TBA,AL,n
20180421,HOU,AL,CHA,AL,n
20180421,MIA,NL,MIL,NL,n
20180421,NYN,NL,ATL,NL,n
20180421,SEA,AL,TEX,AL,n
20180421,CHN,NL,COL,NL,n
20180421,SDN,NL,ARI,NL,n
20180421,BOS,AL,OAK,AL,n
20180421,SFN,NL,ANA,AL,n
20180421,WAS,NL,LAN,NL,n
20180422,CLE,AL,BAL,AL,d
20180422,TOR,AL,NYA,AL,d
20180422,KCA,AL,DET,AL,d
20180422,MIN,AL,TBA,AL,d
20180422,NYN,NL,ATL,NL,d
20180422,PIT,NL,PHI,NL,d
20180422,HOU,AL,CHA,AL,d
20180422,MIA,NL,MIL,NL,d
20180422,CIN,NL,SLN,NL,d
20180422,SEA,AL,TEX,AL,d
20180422,CHN,NL,COL,NL,d
20180422,BOS,AL,OAK,AL,d
20180422,SFN,NL,ANA,AL,d
20180422,SDN,NL,ARI,NL,d
20180422,WAS,NL,LAN,NL,n
20180423,ATL,NL,CIN,NL,n
20180423,CLE,AL,BAL,AL,n
20180423,MIN,AL,NYA,AL,n
20180423,OAK,AL,TEX,AL,n
20180423,ANA,AL,HOU,AL,n
20180423,SEA,AL,CHA,AL,n
20180423,SDN,NL,COL,NL,n
20180423,MIA,NL,LAN,NL,n
20180423,WAS,NL,SFN,NL,n
20180424,SEA,AL,CHA,AL,d
20180424,CHN,NL,CLE,AL,n
20180424,MIN,AL,NYA,AL,n
20180424,ATL,NL,CIN,NL,n
20180424,ARI,NL,PHI,NL,n
20180424,DET,AL,PIT,NL,n
20180424,TBA,AL,BAL,AL,n
20180424,BOS,AL,TOR,AL,n
20180424,OAK,AL,TEX,AL,n
20180424,ANA,AL,HOU,AL,n
20180424,MIL,NL,KCA,AL,n
20180424,NYN,NL,SLN,NL,n
20180424,SDN,NL,COL,NL,n
20180424,MIA,NL,LAN,NL,n
20180424,WAS,NL,SFN,NL,n
20180425,ANA,AL,HOU,AL,d
20180425,SEA,AL,CHA,AL,d
20180425,SDN,NL,COL,NL,d
20180425,WAS,NL,SFN,NL,d
20180425,MIN,AL,NYA,AL,n
20180425,ATL,NL,CIN,NL,n
20180425,ARI,NL,PHI,NL,n
20180425,DET,AL,PIT,NL,n
20180425,TBA,AL,BAL,AL,n
20180425,BOS,AL,TOR,AL,n
20180425,CHN,NL,CLE,AL,n
20180425,MIA,NL,LAN,NL,d
20180425,OAK,AL,TEX,AL,n
20180425,MIL,NL,KCA,AL,n
20180425,NYN,NL,SLN,NL,n
20180426,ATL,NL,CIN,NL,d
20180426,DET,AL,PIT,NL,d
20180426,ARI,NL,PHI,NL,d
20180426,MIN,AL,NYA,AL,d
20180426,NYN,NL,SLN,NL,d
20180426,SEA,AL,CLE,AL,n
20180426,TBA,AL,BAL,AL,n
20180426,BOS,AL,TOR,AL,n
20180426,MIL,NL,CHN,NL,n
20180426,CHA,AL,KCA,AL,n
20180427,MIL,NL,CHN,NL,d
20180427,ARI,NL,WAS,NL,n
20180427,ATL,NL,PHI,NL,n
20180427,DET,AL,BAL,AL,n
20180427,SLN,NL,PIT,NL,n
20180427,TEX,AL,TOR,AL,n
20180427,COL,NL,MIA,NL,n
20180427,SEA,AL,CLE,AL,n
20180427,TBA,AL,BOS,AL,n
20180427,CIN,NL,MIN,AL,n
20180427,OAK,AL,HOU,AL,n
20180427,CHA,AL,KCA,AL,n
20180427,NYA,AL,ANA,AL,n
20180427,NYN,NL,SDN,NL,n
20180427,LAN,NL,SFN,NL,n
20180428,CIN,NL,MIN,AL,d
20180428,MIL,NL,CHN,NL,d
20180428,ARI,NL,WAS,NL,d
20180428,TBA,AL,BOS,AL,d
20180428,TEX,AL,TOR,AL,d
20180428,SEA,AL,CLE,AL,d
20180428,ATL,NL,PHI,NL,n
20180428,DET,AL,BAL,AL,n
20180428,SLN,NL,PIT,NL,n
20180428,COL,NL,MIA,NL,n
20180428,OAK,AL,HOU,AL,n
20180428,CHA,AL,KCA,AL,n
20180428,NYN,NL,SDN,NL,n
20180428,LAN,NL,SFN,NL,n
20180428,NYA,AL,ANA,AL,n
20180429,DET,AL,BAL,AL,d
20180429,TBA,AL,BOS,AL,d
20180429,TEX,AL,TOR,AL,d
20180429,COL,NL,MIA,NL,d
20180429,SEA,AL,CLE,AL,d
20180429,ARI,NL,WAS,NL,d
20180429,ATL,NL,PHI,NL,d
20180429,SLN,NL,PIT,NL,d
20180429,CIN,NL,MIN,AL,d
20180429,OAK,AL,HOU,AL,d
20180429,CHA,AL,KCA,AL,d
20180429,MIL,NL,CHN,NL,d
20180429,LAN,NL,SFN,NL,d
20180429,NYN,NL,SDN,NL,d
20180429,NYA,AL,ANA,AL,n
20180430,TEX,AL,CLE,AL,n
20180430,COL,NL,CHN,NL,n
20180430,PIT,NL,WAS,NL,n
20180430,KCA,AL,BOS,AL,n
20180430,MIL,NL,CIN,NL,n
20180430,PHI,NL,MIA,NL,n
20180430,TBA,AL,DET,AL,n
20180430,NYA,AL,HOU,AL,n
20180430,TOR,AL,MIN,AL,n
20180430,LAN,NL,ARI,NL,n
20180430,SDN,NL,SFN,NL,n
20180501,TEX,AL,CLE,AL,n
20180501,PIT,NL,WAS,NL,n
20180501,ATL,NL,NYN,NL,n
20180501,KCA,AL,BOS,AL,n
20180501,MIL,NL,CIN,NL,n
20180501,PHI,NL,MIA,NL,n
20180501,TBA,AL,DET,AL,n
20180501,COL,NL,CHN,NL,n
20180501,NYA,AL,HOU,AL,n
20180501,TOR,AL,MIN,AL,n
20180501,CHA,AL,SLN,NL,n
20180501,LAN,NL,ARI,NL,n
20180501,BAL,AL,ANA,AL,n
20180501,OAK,AL,SEA,AL,n
20180501,SDN,NL,SFN,NL,n
20180502,KCA,AL,BOS,AL,d
20180502,TBA,AL,DET,AL,d
20180502,TEX,AL,CLE,AL,d
20180502,TOR,AL,MIN,AL,d
20180502,CHA,AL,SLN,NL,d
20180502,COL,NL,CHN,NL,d
20180502,SDN,NL,SFN,NL,d
20180502,PIT,NL,WAS,NL,n
20180502,ATL,NL,NYN,NL,n
20180502,MIL,NL,CIN,NL,n
20180502,PHI,NL,MIA,NL,n
20180502,NYA,AL,HOU,AL,n
20180502,LAN,NL,ARI,NL,n
20180502,BAL,AL,ANA,AL,n
20180502,OAK,AL,SEA,AL,n
20180503,PIT,NL,WAS,NL,d
20180503,ATL,NL,NYN,NL,d
20180503,NYA,AL,HOU,AL,d
20180503,DET,AL,KCA,AL,d
20180503,LAN,NL,ARI,NL,d
20180503,BOS,AL,TEX,AL,n
20180503,MIN,AL,CHA,AL,n
20180503,BAL,AL,ANA,AL,n
20180503,OAK,AL,SEA,AL,n
20180504,CLE,AL,NYA,AL,n
20180504,PHI,NL,WAS,NL,n
20180504,COL,NL,NYN,NL,n
20180504,MIA,NL,CIN,NL,n
20180504,TOR,AL,TBA,AL,n
20180504,SFN,NL,ATL,NL,n
20180504,BOS,AL,TEX,AL,n
20180504,MIN,AL,CHA,AL,n
20180504,PIT,NL,MIL,NL,n
20180504,CHN,NL,SLN,NL,n
20180504,DET,AL,KCA,AL,n
20180504,LAN,NL,SDN,NL,n
20180504,HOU,AL,ARI,NL,n
20180504,BAL,AL,OAK,AL,n
20180504,ANA,AL,SEA,AL,n
20180505,CLE,AL,NYA,AL,d
20180505,CHN,NL,SLN,NL,d
20180505,PHI,NL,WAS,NL,d
20180505,DET,AL,KCA,AL,d
20180505,TOR,AL,TBA,AL,n
20180505,COL,NL,NYN,NL,n
20180505,LAN,NL,SDN,NL,n
20180505,MIA,NL,CIN,NL,n
20180505,MIN,AL,CHA,AL,n
20180505,PIT,NL,MIL,NL,n
20180505,SFN,NL,ATL,NL,n
20180505,BOS,AL,TEX,AL,n
20180505,HOU,AL,ARI,NL,n
20180505,BAL,AL,OAK,AL,n
20180505,ANA,AL,SEA,AL,n
20180506,CLE,AL,NYA,AL,d
20180506,COL,NL,NYN,NL,d
20180506,TOR,AL,TBA,AL,d
20180506,PHI,NL,WAS,NL,d
20180506,SFN,NL,ATL,NL,d
20180506,MIN,AL,CHA,AL,d
20180506,PIT,NL,MIL,NL,d
20180506,DET,AL,KCA,AL,d
20180506,BOS,AL,TEX,AL,d
20180506,BAL,AL,OAK,AL,d
20180506,ANA,AL,SEA,AL,d
20180506,HOU,AL,ARI,NL,d
20180506,LAN,NL,SDN,NL,d
20180506,MIA,NL,CIN,NL,d
20180506,CHN,NL,SLN,NL,n
20180507,SFN,NL,PHI,NL,n
20180507,NYN,NL,CIN,NL,n
20180507,DET,AL,TEX,AL,n
20180507,MIA,NL,CHN,NL,n
20180507,MIN,AL,SLN,NL,n
20180507,HOU,AL,OAK,AL,n
20180507,WAS,NL,SDN,NL,n
20180508,MIN,AL,SLN,NL,d
20180508,BOS,AL,NYA,AL,n
20180508,KCA,AL,BAL,AL,n
20180508,SFN,NL,PHI,NL,n
20180508,SEA,AL,TOR,AL,n
20180508,ATL,NL,TBA,AL,n
20180508,NYN,NL,CIN,NL,n
20180508,CLE,AL,MIL,NL,n
20180508,DET,AL,TEX,AL,n
20180508,MIA,NL,CHN,NL,n
20180508,PIT,NL,CHA,AL,n
20180508,ANA,AL,COL,NL,n
20180508,HOU,AL,OAK,AL,n
20180508,ARI,NL,LAN,NL,n
20180508,WAS,NL,SDN,NL,n
20180509,NYN,NL,CIN,NL,d
20180509,CLE,AL,MIL,NL,d
20180509,DET,AL,TEX,AL,d
20180509,PIT,NL,CHA,AL,d
20180509,MIA,NL,CHN,NL,d
20180509,ANA,AL,COL,NL,d
20180509,HOU,AL,OAK,AL,d
20180509,BOS,AL,NYA,AL,n
20180509,KCA,AL,BAL,AL,n
20180509,SFN,NL,PHI,NL,n
20180509,SEA,AL,TOR,AL,n
20180509,ATL,NL,TBA,AL,n
20180509,WAS,NL,SDN,NL,n
20180509,ARI,NL,LAN,NL,n
20180510,SFN,NL,PHI,NL,d
20180510,BOS,AL,NYA,AL,n
20180510,KCA,AL,BAL,AL,n
20180510,SEA,AL,TOR,AL,n
20180510,ATL,NL,MIA,NL,n
20180510,MIL,NL,COL,NL,n
20180510,WAS,NL,ARI,NL,n
20180510,MIN,AL,ANA,AL,n
20180510,CIN,NL,LAN,NL,n
20180510,SLN,NL,SDN,NL,n
20180511,CHA,AL,CHN,NL,d
20180511,NYN,NL,PHI,NL,n
20180511,OAK,AL,NYA,AL,n
20180511,SFN,NL,PIT,NL,n
20180511,TBA,AL,BAL,AL,n
20180511,BOS,AL,TOR,AL,n
20180511,ATL,NL,MIA,NL,n
20180511,KCA,AL,CLE,AL,n
20180511,SEA,AL,DET,AL,n
20180511,TEX,AL,HOU,AL,n
20180511,MIL,NL,COL,NL,n
20180511,WAS,NL,ARI,NL,n
20180511,MIN,AL,ANA,AL,n
20180511,CIN,NL,LAN,NL,n
20180511,SLN,NL,SDN,NL,n
20180512,OAK,AL,NYA,AL,d
20180512,CHA,AL,CHN,NL,d
20180512,WAS,NL,ARI,NL,d
20180512,BOS,AL,TOR,AL,d
20180512,KCA,AL,CLE,AL,d
20180512,SEA,AL,DET,AL,d
20180512,NYN,NL,PHI,NL,n
20180512,SFN,NL,PIT,NL,n
20180512,TBA,AL,BAL,AL,n
20180512,ATL,NL,MIA,NL,n
20180512,TEX,AL,HOU,AL,n
20180512,MIL,NL,COL,NL,n
20180512,SLN,NL,SDN,NL,n
20180512,MIN,AL,ANA,AL,n
20180512,CIN,NL,LAN,NL,n
20180513,OAK,AL,NYA,AL,d
20180513,TBA,AL,BAL,AL,d
20180513,BOS,AL,TOR,AL,d
20180513,ATL,NL,MIA,NL,d
20180513,KCA,AL,CLE,AL,d
20180513,SEA,AL,DET,AL,d
20180513,NYN,NL,PHI,NL,d
20180513,SFN,NL,PIT,NL,d
20180513,TEX,AL,HOU,AL,d
20180513,CHA,AL,CHN,NL,d
20180513,MIL,NL,COL,NL,d
20180513,MIN,AL,ANA,AL,d
20180513,CIN,NL,LAN,NL,d
20180513,SLN,NL,SDN,NL,d
20180513,WAS,NL,ARI,NL,n
20180514,TBA,AL,KCA,AL,n
20180514,CLE,AL,DET,AL,n
20180514,OAK,AL,BOS,AL,n
20180514,MIL,NL,ARI,NL,n
20180514,HOU,AL,ANA,AL,n
20180514,COL,NL,SDN,NL,n
20180514,CIN,NL,SFN,NL,n
20180515,COL,NL,SDN,NL,d
20180515,CHA,AL,PIT,NL,n
20180515,NYA,AL,WAS,NL,n
20180515,PHI,NL,BAL,AL,n
20180515,CLE,AL,DET,AL,n
20180515,LAN,NL,MIA,NL,n
20180515,OAK,AL,BOS,AL,n
20180515,TOR,AL,NYN,NL,n
20180515,CHN,NL,ATL,NL,n
20180515,SLN,NL,MIN,AL,n
20180515,TBA,AL,KCA,AL,n
20180515,MIL,NL,ARI,NL,n
20180515,HOU,AL,ANA,AL,n
20180515,TEX,AL,SEA,AL,n
20180515,CIN,NL,SFN,NL,n
20180516,CHA,AL,PIT,NL,d
20180516,PHI,NL,BAL,AL,d
20180516,CLE,AL,DET,AL,d
20180516,SLN,NL,MIN,AL,d
20180516,TOR,AL,NYN,NL,d
20180516,TBA,AL,KCA,AL,d
20180516,MIL,NL,ARI,NL,d
20180516,TEX,AL,SEA,AL,d
20180516,CIN,NL,SFN,NL,d
20180516,NYA,AL,WAS,NL,n
20180516,LAN,NL,MIA,NL,n
20180516,OAK,AL,BOS,AL,n
20180516,CHN,NL,ATL,NL,n
20180516,HOU,AL,ANA,AL,n
20180517,LAN,NL,MIA,NL,d
20180517,SDN,NL,PIT,NL,n
20180517,OAK,AL,TOR,AL,n
20180517,PHI,NL,SLN,NL,n
20180517,CHN,NL,ATL,NL,n
20180517,TEX,AL,CHA,AL,n
20180517,TBA,AL,ANA,AL,n
20180517,DET,AL,SEA,AL,n
20180517,COL,NL,SFN,NL,n
20180518,LAN,NL,WAS,NL,n
20180518,SDN,NL,PIT,NL,n
20180518,OAK,AL,TOR,AL,n
20180518,ARI,NL,NYN,NL,n
20180518,BAL,AL,BOS,AL,n
20180518,CHN,NL,CIN,NL,n
20180518,MIA,NL,ATL,NL,n
20180518,CLE,AL,HOU,AL,n
20180518,MIL,NL,MIN,AL,n
20180518,TEX,AL,CHA,AL,n
20180518,NYA,AL,KCA,AL,n
20180518,PHI,NL,SLN,NL,n
20180518,TBA,AL,ANA,AL,n
20180518,DET,AL,SEA,AL,n
20180518,COL,NL,SFN,NL,n
20180519,OAK,AL,TOR,AL,d
20180519,PHI,NL,SLN,NL,d
20180519,COL,NL,SFN,NL,d
20180519,CLE,AL,HOU,AL,d
20180519,LAN,NL,WAS,NL,n
20180519,SDN,NL,PIT,NL,n
20180519,ARI,NL,NYN,NL,n
20180519,BAL,AL,BOS,AL,n
20180519,CHN,NL,CIN,NL,n
20180519,MIA,NL,ATL,NL,n
20180519,MIL,NL,MIN,AL,n
20180519,TEX,AL,CHA,AL,n
20180519,NYA,AL,KCA,AL,n
20180519,TBA,AL,ANA,AL,n
20180519,DET,AL,SEA,AL,n
20180520,BAL,AL,BOS,AL,d
20180520,OAK,AL,TOR,AL,d
20180520,ARI,NL,NYN,NL,d
20180520,CHN,NL,CIN,NL,d
20180520,LAN,NL,WAS,NL,d
20180520,MIA,NL,ATL,NL,d
20180520,SDN,NL,PIT,NL,d
20180520,MIL,NL,MIN,AL,d
20180520,TEX,AL,CHA,AL,d
20180520,NYA,AL,KCA,AL,d
20180520,PHI,NL,SLN,NL,d
20180520,COL,NL,SFN,NL,d
20180520,TBA,AL,ANA,AL,d
20180520,DET,AL,SEA,AL,d
20180520,CLE,AL,HOU,AL,n
20180521,ATL,NL,PHI,NL,n
20180521,SDN,NL,WAS,NL,n
20180521,MIA,NL,NYN,NL,n
